CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=42  |  results -> results/robust_classification/run_20260630_203607_seed42
============================================================

Training robust_classification for 200 epochs
  Batch   0 | t=[0,0] | loss=0.6800 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=0, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=0, [6] pred=0 true=1 t=0, [7] pred=0 true=1 t=0, [8] pred=0 true=1 t=0, [11] pred=1 true=0 t=0, [12] pred=1 true=0 t=0
  Batch  10 | t=[9,313] | loss=0.4877 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=173, [8] pred=0 true=1 t=136, [13] pred=1 true=0 t=105
  Batch  11 | t=[5,418] | loss=0.7099 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=5, [1] pred=0 true=1 t=383, [3] pred=0 true=1 t=302, [6] pred=0 true=1 t=402, [9] pred=0 true=1 t=322, [11] pred=0 true=1 t=320, [13] pred=0 true=1 t=418
  Batch  12 | t=[48,442] | loss=0.6411 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=172, [6] pred=1 true=0 t=58, [8] pred=1 true=0 t=333, [10] pred=1 true=0 t=424, [12] pred=1 true=0 t=301, [15] pred=1 true=0 t=89
  Batch  13 | t=[3,391] | loss=0.5829 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=123, [4] pred=0 true=1 t=378, [6] pred=0 true=1 t=391, [8] pred=0 true=1 t=158, [15] pred=0 true=1 t=347
  Batch  14 | t=[62,442] | loss=0.6438 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=353, [7] pred=0 true=1 t=396, [9] pred=0 true=1 t=124, [10] pred=1 true=0 t=419, [12] pred=1 true=0 t=442, [14] pred=0 true=1 t=109
  Batch  15 | t=[12,432] | loss=0.5901 | acc=14/16 | MISCLASSIFIED: [12] pred=1 true=0 t=257, [14] pred=1 true=0 t=12
  Batch  16 | t=[15,404] | loss=0.6432 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=15, [1] pred=1 true=0 t=404, [4] pred=0 true=1 t=387, [13] pred=0 true=1 t=91, [15] pred=1 true=0 t=181
  Batch  17 | t=[14,428] | loss=0.5914 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=327, [6] pred=1 true=0 t=349, [7] pred=0 true=1 t=28, [9] pred=1 true=0 t=14, [12] pred=1 true=0 t=415
  Batch  18 | t=[19,430] | loss=0.5366 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=351, [2] pred=0 true=1 t=380, [3] pred=1 true=0 t=383, [8] pred=0 true=1 t=369, [13] pred=1 true=0 t=430
  Batch  19 | t=[55,417] | loss=0.5853 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=181, [8] pred=1 true=0 t=349, [9] pred=0 true=1 t=209, [12] pred=1 true=0 t=165, [13] pred=0 true=1 t=290
  Batch  20 | t=[2,420] | loss=0.6128 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=395, [1] pred=1 true=0 t=406, [2] pred=1 true=0 t=298, [8] pred=1 true=0 t=81, [10] pred=0 true=1 t=204, [11] pred=1 true=0 t=331
  Batch  21 | t=[13,435] | loss=0.5664 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=13, [2] pred=0 true=1 t=331, [7] pred=0 true=1 t=371, [8] pred=0 true=1 t=155, [9] pred=1 true=0 t=420, [13] pred=0 true=1 t=420
  Batch  22 | t=[30,443] | loss=0.6396 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=100, [3] pred=0 true=1 t=248, [6] pred=0 true=1 t=207, [7] pred=0 true=1 t=261, [11] pred=1 true=0 t=101, [15] pred=1 true=0 t=291
  Batch  23 | t=[7,384] | loss=0.5687 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=325, [4] pred=1 true=0 t=123, [7] pred=1 true=0 t=294, [11] pred=1 true=0 t=330, [13] pred=0 true=1 t=180
  Batch  24 | t=[15,444] | loss=0.7931 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=219, [4] pred=1 true=0 t=402, [6] pred=1 true=0 t=376, [9] pred=0 true=1 t=293, [10] pred=0 true=1 t=373, [11] pred=1 true=0 t=339, [14] pred=1 true=0 t=15
  Batch  25 | t=[4,313] | loss=0.6247 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=296, [6] pred=0 true=1 t=294, [7] pred=0 true=1 t=158, [13] pred=0 true=1 t=211
  Batch  26 | t=[18,416] | loss=0.6986 | acc=7/16 | MISCLASSIFIED: [1] pred=1 true=0 t=103, [2] pred=1 true=0 t=18, [3] pred=1 true=0 t=125, [4] pred=0 true=1 t=240, [7] pred=1 true=0 t=377, [10] pred=1 true=0 t=368, [11] pred=0 true=1 t=301, [12] pred=1 true=0 t=286, [14] pred=1 true=0 t=64
  Batch  27 | t=[10,409] | loss=0.6105 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=341, [1] pred=1 true=0 t=84, [3] pred=1 true=0 t=32, [6] pred=1 true=0 t=383, [10] pred=1 true=0 t=391, [13] pred=1 true=0 t=382
  Batch  28 | t=[4,423] | loss=0.4836 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=108, [15] pred=1 true=0 t=423
  Batch  29 | t=[15,431] | loss=0.5519 | acc=14/16 | MISCLASSIFIED: [11] pred=1 true=0 t=431, [14] pred=1 true=0 t=293
  Batch  30 | t=[29,422] | loss=0.6507 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=248, [5] pred=0 true=1 t=422, [7] pred=0 true=1 t=133, [10] pred=1 true=0 t=347, [11] pred=0 true=1 t=118, [14] pred=1 true=0 t=101
  Batch  31 | t=[35,444] | loss=0.7049 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=444, [2] pred=1 true=0 t=35, [5] pred=0 true=1 t=50, [6] pred=1 true=0 t=289, [11] pred=0 true=1 t=380, [15] pred=0 true=1 t=71
  Batch  32 | t=[51,437] | loss=0.7279 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=51, [3] pred=0 true=1 t=202, [5] pred=1 true=0 t=271, [7] pred=1 true=0 t=437, [9] pred=0 true=1 t=162, [14] pred=0 true=1 t=95, [15] pred=0 true=1 t=100
  Batch  33 | t=[10,386] | loss=0.5507 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=288, [3] pred=1 true=0 t=36, [9] pred=1 true=0 t=300, [11] pred=0 true=1 t=259, [14] pred=1 true=0 t=386
  Batch  34 | t=[56,441] | loss=0.5899 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=241, [3] pred=0 true=1 t=97, [5] pred=1 true=0 t=416, [9] pred=0 true=1 t=403, [14] pred=0 true=1 t=300
  Batch  35 | t=[9,423] | loss=0.6401 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=46, [4] pred=0 true=1 t=423, [6] pred=0 true=1 t=81, [7] pred=0 true=1 t=152, [10] pred=1 true=0 t=160, [12] pred=0 true=1 t=218, [15] pred=1 true=0 t=398
  Batch  36 | t=[79,439] | loss=0.7484 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=215, [1] pred=1 true=0 t=328, [6] pred=0 true=1 t=155, [8] pred=0 true=1 t=290, [9] pred=1 true=0 t=396, [12] pred=1 true=0 t=178, [15] pred=1 true=0 t=412
  Batch  37 | t=[14,398] | loss=0.4050 | acc=15/16 | MISCLASSIFIED: [11] pred=0 true=1 t=286
  Batch  38 | t=[26,416] | loss=1.0055 | acc=8/16 | MISCLASSIFIED: [3] pred=1 true=0 t=367, [5] pred=1 true=0 t=193, [6] pred=0 true=1 t=235, [8] pred=0 true=1 t=114, [9] pred=1 true=0 t=80, [10] pred=1 true=0 t=293, [11] pred=0 true=1 t=26, [12] pred=1 true=0 t=226
  Batch  39 | t=[72,436] | loss=0.8298 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=406, [5] pred=0 true=1 t=262, [6] pred=0 true=1 t=313, [7] pred=0 true=1 t=286, [8] pred=0 true=1 t=192, [9] pred=1 true=0 t=191, [10] pred=1 true=0 t=72, [15] pred=1 true=0 t=436
  Batch  40 | t=[11,390] | loss=0.6328 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=378, [6] pred=1 true=0 t=390, [8] pred=1 true=0 t=11, [9] pred=1 true=0 t=246, [12] pred=1 true=0 t=328
  Batch  41 | t=[34,390] | loss=0.5408 | acc=11/16 | MISCLASSIFIED: [4] pred=0 true=1 t=34, [11] pred=1 true=0 t=390, [12] pred=1 true=0 t=343, [13] pred=1 true=0 t=250, [14] pred=1 true=0 t=353
  Batch  42 | t=[2,442] | loss=0.6861 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=342, [3] pred=1 true=0 t=215, [9] pred=0 true=1 t=2, [14] pred=0 true=1 t=393
  Batch  43 | t=[52,419] | loss=0.6612 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=346, [8] pred=1 true=0 t=310, [9] pred=0 true=1 t=60, [11] pred=1 true=0 t=165, [13] pred=0 true=1 t=108, [15] pred=0 true=1 t=419
  Batch  44 | t=[6,442] | loss=0.7078 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=42, [3] pred=0 true=1 t=107, [4] pred=1 true=0 t=272, [6] pred=1 true=0 t=197, [7] pred=0 true=1 t=124, [8] pred=0 true=1 t=297, [12] pred=1 true=0 t=306
  Batch  45 | t=[25,412] | loss=0.6783 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=102, [4] pred=0 true=1 t=157, [6] pred=0 true=1 t=25, [7] pred=1 true=0 t=220, [10] pred=1 true=0 t=37, [11] pred=0 true=1 t=59, [12] pred=0 true=1 t=412
  Batch  46 | t=[1,432] | loss=0.5507 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=119, [7] pred=0 true=1 t=432, [8] pred=1 true=0 t=136, [12] pred=1 true=0 t=374, [14] pred=0 true=1 t=345
  Batch  47 | t=[7,441] | loss=0.4954 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=179, [7] pred=1 true=0 t=309, [9] pred=1 true=0 t=441, [15] pred=0 true=1 t=388
  Batch  48 | t=[2,384] | loss=0.6823 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=51, [7] pred=1 true=0 t=2, [8] pred=0 true=1 t=27, [12] pred=1 true=0 t=194, [14] pred=1 true=0 t=83
  Batch  49 | t=[39,443] | loss=0.5106 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=432, [8] pred=1 true=0 t=443, [9] pred=1 true=0 t=374, [10] pred=1 true=0 t=331
  Batch  50 | t=[13,444] | loss=0.7858 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=305, [8] pred=0 true=1 t=273, [11] pred=1 true=0 t=166, [12] pred=1 true=0 t=69, [14] pred=0 true=1 t=346
  Batch  51 | t=[12,430] | loss=0.6317 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=192, [3] pred=0 true=1 t=226, [12] pred=1 true=0 t=95, [13] pred=0 true=1 t=430, [14] pred=0 true=1 t=426
  Batch  52 | t=[57,444] | loss=0.7204 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=444, [3] pred=1 true=0 t=103, [5] pred=1 true=0 t=375, [6] pred=1 true=0 t=399, [8] pred=0 true=1 t=57, [10] pred=1 true=0 t=388, [13] pred=0 true=1 t=423
  Batch  53 | t=[68,431] | loss=0.5769 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=375, [4] pred=1 true=0 t=299, [8] pred=0 true=1 t=94, [11] pred=1 true=0 t=266, [14] pred=0 true=1 t=304
  Batch  54 | t=[17,443] | loss=0.5591 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=443, [1] pred=1 true=0 t=275, [2] pred=1 true=0 t=364, [8] pred=0 true=1 t=441, [11] pred=0 true=1 t=373, [12] pred=1 true=0 t=260
  Batch  55 | t=[11,429] | loss=0.6318 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=11, [3] pred=1 true=0 t=296, [4] pred=0 true=1 t=429, [5] pred=0 true=1 t=329, [8] pred=0 true=1 t=161, [14] pred=1 true=0 t=54
  Batch  56 | t=[3,441] | loss=0.6889 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=82, [3] pred=0 true=1 t=227, [6] pred=1 true=0 t=435, [12] pred=0 true=1 t=441, [13] pred=0 true=1 t=232, [15] pred=1 true=0 t=3
  Batch  57 | t=[3,442] | loss=0.7241 | acc=7/16 | MISCLASSIFIED: [1] pred=1 true=0 t=442, [2] pred=0 true=1 t=191, [4] pred=0 true=1 t=440, [5] pred=1 true=0 t=244, [6] pred=0 true=1 t=190, [7] pred=0 true=1 t=356, [8] pred=1 true=0 t=188, [9] pred=1 true=0 t=434, [10] pred=1 true=0 t=160
  Batch  58 | t=[24,439] | loss=0.7032 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=439, [4] pred=0 true=1 t=429, [7] pred=0 true=1 t=398, [13] pred=0 true=1 t=304, [15] pred=0 true=1 t=214
  Batch  59 | t=[6,442] | loss=0.7110 | acc=6/16 | MISCLASSIFIED: [2] pred=0 true=1 t=57, [4] pred=1 true=0 t=147, [5] pred=0 true=1 t=171, [6] pred=0 true=1 t=62, [8] pred=1 true=0 t=442, [10] pred=1 true=0 t=416, [11] pred=0 true=1 t=205, [12] pred=0 true=1 t=351, [14] pred=1 true=0 t=149, [15] pred=1 true=0 t=274
  Batch  60 | t=[0,441] | loss=0.5726 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=206, [5] pred=1 true=0 t=441, [6] pred=0 true=1 t=349, [9] pred=0 true=1 t=25, [15] pred=0 true=1 t=335
  Batch  61 | t=[26,443] | loss=0.6270 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=245, [8] pred=0 true=1 t=391, [10] pred=0 true=1 t=443, [11] pred=0 true=1 t=109, [15] pred=1 true=0 t=134
  Batch  62 | t=[103,423] | loss=0.6069 | acc=10/16 | MISCLASSIFIED: [5] pred=0 true=1 t=237, [9] pred=1 true=0 t=346, [10] pred=1 true=0 t=248, [12] pred=1 true=0 t=267, [13] pred=0 true=1 t=423, [15] pred=0 true=1 t=376
  Batch  63 | t=[28,429] | loss=0.4849 | acc=14/16 | MISCLASSIFIED: [4] pred=0 true=1 t=276, [9] pred=0 true=1 t=429
  Batch  64 | t=[33,435] | loss=0.6498 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=108, [4] pred=0 true=1 t=364, [5] pred=0 true=1 t=346, [7] pred=1 true=0 t=403
  Batch  65 | t=[14,410] | loss=0.6247 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=334, [4] pred=0 true=1 t=410, [10] pred=0 true=1 t=363, [11] pred=0 true=1 t=389, [14] pred=0 true=1 t=307, [15] pred=1 true=0 t=68
  Batch  66 | t=[5,443] | loss=0.5583 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=320, [8] pred=0 true=1 t=186, [9] pred=0 true=1 t=409, [11] pred=0 true=1 t=51, [14] pred=1 true=0 t=443
  Batch  67 | t=[34,430] | loss=0.6619 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=289, [3] pred=0 true=1 t=111, [4] pred=0 true=1 t=136, [6] pred=0 true=1 t=317, [8] pred=0 true=1 t=430, [11] pred=1 true=0 t=90, [14] pred=0 true=1 t=126
  Batch  68 | t=[6,417] | loss=0.5556 | acc=14/16 | MISCLASSIFIED: [12] pred=0 true=1 t=417, [13] pred=0 true=1 t=177
  Batch  69 | t=[23,414] | loss=0.6501 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=382, [2] pred=1 true=0 t=223, [4] pred=1 true=0 t=331, [6] pred=0 true=1 t=112, [8] pred=0 true=1 t=383, [9] pred=1 true=0 t=218, [12] pred=1 true=0 t=297
  Batch  70 | t=[32,427] | loss=0.6452 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=168, [6] pred=1 true=0 t=395, [10] pred=0 true=1 t=279, [12] pred=0 true=1 t=369, [14] pred=1 true=0 t=427
  Batch  71 | t=[31,438] | loss=0.5260 | acc=14/16 | MISCLASSIFIED: [8] pred=1 true=0 t=209, [15] pred=0 true=1 t=401
  Batch  72 | t=[3,428] | loss=0.5742 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=216, [10] pred=0 true=1 t=393, [12] pred=0 true=1 t=421, [13] pred=1 true=0 t=116, [15] pred=1 true=0 t=120
  Batch  73 | t=[47,399] | loss=0.5338 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=399, [1] pred=0 true=1 t=140, [2] pred=0 true=1 t=98, [8] pred=1 true=0 t=277, [10] pred=0 true=1 t=359
  Batch  74 | t=[43,399] | loss=0.5079 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=399, [6] pred=1 true=0 t=147, [7] pred=1 true=0 t=173, [13] pred=1 true=0 t=73
  Batch  75 | t=[48,414] | loss=0.5742 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=261, [3] pred=0 true=1 t=84, [5] pred=0 true=1 t=281, [7] pred=1 true=0 t=254, [10] pred=1 true=0 t=140
  Batch  76 | t=[0,444] | loss=0.4748 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=411, [2] pred=1 true=0 t=353, [11] pred=1 true=0 t=444, [12] pred=0 true=1 t=426, [15] pred=1 true=0 t=118
  Batch  77 | t=[4,441] | loss=0.6066 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=324, [2] pred=0 true=1 t=4, [8] pred=1 true=0 t=293, [11] pred=0 true=1 t=377, [12] pred=1 true=0 t=280
  Batch  78 | t=[23,421] | loss=0.6291 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=356, [3] pred=1 true=0 t=392, [4] pred=0 true=1 t=381, [5] pred=1 true=0 t=289, [6] pred=0 true=1 t=287, [7] pred=0 true=1 t=135
  Batch  79 | t=[2,434] | loss=0.6596 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=2, [1] pred=1 true=0 t=434, [7] pred=1 true=0 t=146, [13] pred=0 true=1 t=267
  Batch  80 | t=[4,407] | loss=0.5453 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=370, [1] pred=0 true=1 t=407, [5] pred=0 true=1 t=322, [15] pred=0 true=1 t=294
  Batch  81 | t=[8,429] | loss=0.5978 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=324, [4] pred=1 true=0 t=349, [5] pred=0 true=1 t=361, [9] pred=1 true=0 t=14, [15] pred=1 true=0 t=429
  Batch  82 | t=[64,320] | loss=0.6593 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=64, [7] pred=1 true=0 t=71, [10] pred=1 true=0 t=76, [11] pred=1 true=0 t=320, [14] pred=0 true=1 t=260, [15] pred=1 true=0 t=312
  Batch  83 | t=[7,442] | loss=0.6471 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=434, [6] pred=1 true=0 t=7, [9] pred=1 true=0 t=330, [13] pred=0 true=1 t=117
  Batch  84 | t=[31,372] | loss=0.7144 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=74, [5] pred=1 true=0 t=355, [7] pred=0 true=1 t=128, [10] pred=1 true=0 t=200
  Batch  85 | t=[79,434] | loss=0.4312 | acc=12/14 | MISCLASSIFIED: [3] pred=0 true=1 t=240, [12] pred=1 true=0 t=383
Epoch 89 [adversarial] | Loss: 0.6210 | Val Loss: 0.5178 | Val Acc: 81.3% | LR: 1.94e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
--- Saved model to checkpoints/robust_classification_best/state.pt ---
  ** New best metric: 81.3% — saved to checkpoints/robust_classification_best
  Batch   0 | t=[65,431] | loss=0.5306 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=168, [7] pred=1 true=0 t=431, [8] pred=1 true=0 t=155, [13] pred=0 true=1 t=101
  Batch   1 | t=[5,410] | loss=0.4584 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=364, [8] pred=1 true=0 t=368, [13] pred=0 true=1 t=30, [14] pred=1 true=0 t=377
  Batch   2 | t=[28,395] | loss=0.5257 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=55, [6] pred=0 true=1 t=30, [7] pred=0 true=1 t=216
  Batch   3 | t=[23,438] | loss=0.6782 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=249, [10] pred=1 true=0 t=307, [12] pred=0 true=1 t=82
  Batch   4 | t=[17,431] | loss=0.3800 | acc=16/16
  Batch   5 | t=[12,439] | loss=0.5452 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=405, [12] pred=1 true=0 t=439, [13] pred=1 true=0 t=246
  Batch   6 | t=[38,442] | loss=0.5689 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=196, [2] pred=1 true=0 t=137, [5] pred=1 true=0 t=398, [8] pred=1 true=0 t=176
  Batch   7 | t=[7,441] | loss=0.7052 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=247, [6] pred=1 true=0 t=13, [8] pred=0 true=1 t=404, [9] pred=1 true=0 t=52, [12] pred=0 true=1 t=180, [13] pred=1 true=0 t=7
  Batch   8 | t=[11,410] | loss=0.6299 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=73, [10] pred=1 true=0 t=215, [11] pred=0 true=1 t=385, [15] pred=1 true=0 t=31
  Batch   9 | t=[35,401] | loss=0.5779 | acc=8/16 | MISCLASSIFIED: [5] pred=0 true=1 t=382, [6] pred=0 true=1 t=35, [7] pred=1 true=0 t=183, [8] pred=1 true=0 t=358, [9] pred=1 true=0 t=115, [10] pred=0 true=1 t=192, [12] pred=0 true=1 t=229, [13] pred=0 true=1 t=401
  Batch  10 | t=[4,439] | loss=0.7618 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=73, [3] pred=1 true=0 t=439, [7] pred=0 true=1 t=305, [8] pred=0 true=1 t=186, [9] pred=0 true=1 t=403, [10] pred=1 true=0 t=6, [12] pred=1 true=0 t=136, [13] pred=1 true=0 t=266
  Batch  11 | t=[15,390] | loss=0.4773 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=163, [5] pred=0 true=1 t=362, [8] pred=1 true=0 t=298
  Batch  12 | t=[23,427] | loss=0.6107 | acc=13/16 | MISCLASSIFIED: [9] pred=1 true=0 t=321, [11] pred=0 true=1 t=290, [14] pred=1 true=0 t=87
  Batch  13 | t=[4,392] | loss=0.5476 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=20, [4] pred=1 true=0 t=317, [11] pred=1 true=0 t=237, [15] pred=0 true=1 t=392
  Batch  14 | t=[62,377] | loss=0.6353 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=249, [2] pred=0 true=1 t=245, [9] pred=1 true=0 t=129, [10] pred=0 true=1 t=377, [12] pred=0 true=1 t=143, [15] pred=0 true=1 t=220
  Batch  15 | t=[0,447] | loss=0.5822 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=355, [8] pred=0 true=1 t=447, [11] pred=1 true=0 t=85, [15] pred=0 true=1 t=442
  Batch  16 | t=[7,445] | loss=0.8292 | acc=9/16 | MISCLASSIFIED: [3] pred=0 true=1 t=304, [5] pred=0 true=1 t=360, [8] pred=0 true=1 t=286, [9] pred=0 true=1 t=197, [12] pred=0 true=1 t=300, [14] pred=0 true=1 t=396, [15] pred=1 true=0 t=102
  Batch  17 | t=[43,437] | loss=0.5621 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=286, [2] pred=1 true=0 t=120, [8] pred=1 true=0 t=130
  Batch  18 | t=[28,428] | loss=0.6923 | acc=10/16 | MISCLASSIFIED: [5] pred=1 true=0 t=97, [8] pred=0 true=1 t=428, [10] pred=0 true=1 t=412, [11] pred=0 true=1 t=58, [13] pred=1 true=0 t=278, [14] pred=0 true=1 t=80
  Batch  19 | t=[5,424] | loss=0.3341 | acc=16/16
  Batch  20 | t=[1,445] | loss=0.8033 | acc=8/16 | MISCLASSIFIED: [1] pred=0 true=1 t=194, [2] pred=1 true=0 t=236, [3] pred=0 true=1 t=179, [4] pred=0 true=1 t=1, [8] pred=1 true=0 t=193, [10] pred=0 true=1 t=334, [14] pred=0 true=1 t=297, [15] pred=0 true=1 t=269
  Batch  21 | t=[14,439] | loss=0.6659 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=364, [6] pred=0 true=1 t=439, [10] pred=0 true=1 t=149, [14] pred=1 true=0 t=198
  Batch  22 | t=[19,428] | loss=0.5862 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=174, [1] pred=1 true=0 t=66, [2] pred=1 true=0 t=382, [3] pred=0 true=1 t=128, [5] pred=0 true=1 t=428, [12] pred=1 true=0 t=334, [13] pred=1 true=0 t=87
  Batch  23 | t=[37,392] | loss=0.4982 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=298, [13] pred=1 true=0 t=48, [14] pred=0 true=1 t=337
  Batch  24 | t=[134,427] | loss=0.7157 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=310, [3] pred=0 true=1 t=134, [4] pred=0 true=1 t=332, [7] pred=1 true=0 t=427, [10] pred=0 true=1 t=344, [11] pred=0 true=1 t=376, [14] pred=0 true=1 t=413
  Batch  25 | t=[57,443] | loss=0.5976 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=399, [1] pred=1 true=0 t=335, [5] pred=0 true=1 t=362, [10] pred=1 true=0 t=443, [11] pred=0 true=1 t=414, [14] pred=0 true=1 t=295, [15] pred=0 true=1 t=368
  Batch  26 | t=[10,449] | loss=0.5537 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=100, [8] pred=0 true=1 t=10, [9] pred=0 true=1 t=81, [11] pred=1 true=0 t=353, [13] pred=1 true=0 t=449
  Batch  27 | t=[26,437] | loss=0.6479 | acc=10/16 | MISCLASSIFIED: [4] pred=1 true=0 t=358, [8] pred=1 true=0 t=144, [10] pred=0 true=1 t=315, [12] pred=1 true=0 t=297, [13] pred=1 true=0 t=98, [15] pred=1 true=0 t=217
  Batch  28 | t=[28,429] | loss=0.5036 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=388, [3] pred=1 true=0 t=224, [9] pred=0 true=1 t=429, [12] pred=1 true=0 t=336
  Batch  29 | t=[8,441] | loss=0.5506 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=411, [7] pred=0 true=1 t=255, [10] pred=0 true=1 t=404
  Batch  30 | t=[42,432] | loss=0.5614 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=388, [6] pred=1 true=0 t=68, [7] pred=0 true=1 t=184, [13] pred=0 true=1 t=167, [14] pred=0 true=1 t=432
  Batch  31 | t=[12,446] | loss=0.6404 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=141, [2] pred=0 true=1 t=274, [4] pred=0 true=1 t=381, [6] pred=1 true=0 t=79, [12] pred=0 true=1 t=378, [13] pred=1 true=0 t=12
